DUPLICATE FILE NAMES REPORT
Generated: 2025-12-25 13:13:30
Root Folder: C:\MyData
===============================================

SUMMARY
===============================================
Total files scanned: 63917
Unique file names: 38635
Duplicate file names: 14215
Total files with duplicate names: 39497

===============================================
DUPLICATE FILES (Ordered by Total Size Descending)
===============================================
FileName                                                                         Occurrences  TotalSizeMB     TotalSizeGB    
IMG-20190607-WA0004.jpg                                                          2            0.25            0              
IMG-20190607-WA0009.jpg                                                          2            0.12            0              
IMG-20190607-WA0008.jpg                                                          2            0.2             0              
IMG-20190607-WA0007.jpg                                                          2            0.21            0              
IMG-20190607-WA0003.jpg                                                          2            0.21            0              
IMG-20190603-WA0001.jpg                                                          2            0.22            0              
IMG-20190602-WA0000.jpg                                                          2            0.32            0              
IMG-20190601-WA0021.jpg                                                          2            0.22            0              
IMG-20190607-WA0002.jpg                                                          2            0.19            0              
IMG-20190607-WA0001.jpg                                                          2            0.18            0              
IMG-20190607-WA0000.jpg                                                          2            0.22            0              
IMG-20191012-WA0012.jpg                                                          2            0.46            0              
IMG-20191012-WA0011.jpg                                                          2            0.33            0              
IMG-20191012-WA0010.jpg                                                          2            0.25            0              
IMG-20191012-WA0015.jpg                                                          2            0.23            0              
IMG-20191012-WA0014.jpg                                                          2            0.46            0              
IMG-20191012-WA0013.jpg                                                          2            0.48            0              
IMG-20191012-WA0007.jpg                                                          2            0.37            0              
IMG-20191011-WA0029.jpg                                                          2            0.32            0              
IMG-20191011-WA0027.jpg                                                          2            0.27            0              
IMG-20191011-WA0024.jpg                                                          2            0.46            0              
IMG-20191012-WA0004.jpg                                                          2            0.4             0              
IMG-20191011-WA0038.jpg                                                          2            0.19            0              
IMG-20191011-WA0037.jpg                                                          2            0.19            0              
IMG-20191012-WA0017.jpg                                                          2            0.21            0              
IMG-20191014-WA0000.jpg                                                          2            0.29            0              
IMG-20191013-WA0048.jpg                                                          2            0.39            0              
IMG-20191013-WA0047.jpg                                                          2            0.22            0              
IMG-20191015-WA0002.jpg                                                          2            0.56            0              
IMG-20191014-WA0007.jpg                                                          2            0.46            0              
IMG-20191014-WA0005.jpg                                                          2            0.41            0              
IMG-20191013-WA0004.jpg                                                          2            0.26            0              
IMG-20191012-WA0020.jpg                                                          2            0.41            0              
IMG-20191012-WA0019.jpg                                                          2            0.45            0              
IMG-20191012-WA0018.jpg                                                          2            0.25            0              
IMG-20191013-WA0003.jpg                                                          2            0.22            0              
IMG-20191013-WA0001.jpg                                                          2            0.37            0              
IMG-20191012-WA0022.jpg                                                          2            0.33            0              
IMG-20191011-WA0014.jpg                                                          2            0.41            0              
IMG-20191010-WA0060.jpg                                                          2            0.47            0              
IMG-20191010-WA0059.jpg                                                          2            0.18            0              
IMG-20191010-WA0058.jpg                                                          2            0.2             0              
IMG-20191010-WA0063.jpg                                                          2            0.61            0              
IMG-20191010-WA0062.jpg                                                          2            0.68            0              
IMG-20191010-WA0061.jpg                                                          2            0.44            0              
IMG-20191010-WA0057.jpg                                                          2            0.19            0              
IMG-20191010-WA0034.jpg                                                          2            0.37            0              
IMG-20191010-WA0033.jpg                                                          2            0.44            0              
IMG-20191010-WA0027.jpg                                                          2            0.39            0              
IMG-20191010-WA0056.jpg                                                          2            0.23            0              
IMG-20191010-WA0055.jpg                                                          2            0.57            0              
IMG-20191010-WA0035.jpg                                                          2            0.4             0              
IMG-20191010-WA0064.jpg                                                          2            0.28            0              
IMG-20191011-WA0010.jpg                                                          2            0.47            0              
IMG-20191010-WA0076.jpg                                                          2            0.59            0              
IMG-20191010-WA0075.jpg                                                          2            0.27            0              
IMG-20191011-WA0013.jpg                                                          2            0.41            0              
IMG-20191011-WA0012.jpg                                                          2            0.42            0              
IMG-20191011-WA0011.jpg                                                          2            0.39            0              
IMG-20191010-WA0074.jpg                                                          2            0.37            0              
IMG-20191010-WA0067.jpg                                                          2            0.39            0              
IMG-20191010-WA0066.jpg                                                          2            0.32            0              
IMG-20191010-WA0065.jpg                                                          2            0.44            0              
IMG-20191010-WA0073.jpg                                                          2            0.33            0              
IMG-20191010-WA0072.jpg                                                          2            0.35            0              
IMG-20191010-WA0070.jpg                                                          2            0.38            0              
IMG-20191015-WA0022.jpg                                                          2            0.37            0              
IMG-20191206-WA0011.jpg                                                          2            0.39            0              
IMG-20191206-WA0007.jpg                                                          2            0.39            0              
IMG-20191206-WA0005.jpg                                                          2            0.34            0              
IMG-20191220-WA0001.jpg                                                          2            0.19            0              
IMG-20191220-WA0000.jpg                                                          2            0.2             0              
IMG-20191217-WA0005.jpg                                                          2            0.24            0              
IMG-20191206-WA0003.jpg                                                          2            0.44            0              
IMG-20191205-WA0003.jpg                                                          2            0.11            0              
IMG-20191203-WA0001.jpg                                                          2            0.23            0              
IMG-20191203-WA0000.jpg                                                          2            0.17            0              
IMG-20191205-WA0009.jpg                                                          2            0.27            0              
IMG-20191205-WA0007.jpg                                                          2            0.22            0              
IMG-20191205-WA0005.jpg                                                          2            0.37            0              
IMG-20191220-WA0002.jpg                                                          2            0.18            0              
IMG-20191220-WA0012.jpg                                                          2            0.4             0              
IMG-20191220-WA0011.jpg                                                          2            0.49            0              
IMG-20191220-WA0010.jpg                                                          2            0.25            0              
IMG-20191220-WA0015.jpg                                                          2            0.56            0              
IMG-20191220-WA0014.jpg                                                          2            0.47            0              
IMG-20191220-WA0013.jpg                                                          2            0.57            0              
IMG-20191220-WA0009.jpg                                                          2            0.29            0              
IMG-20191220-WA0005.jpg                                                          2            0.41            0              
IMG-20191220-WA0004.jpg                                                          2            0.44            0              
IMG-20191220-WA0003.jpg                                                          2            0.42            0              
IMG-20191220-WA0008.jpg                                                          2            0.42            0              
IMG-20191220-WA0007.jpg                                                          2            0.24            0              
IMG-20191220-WA0006.jpg                                                          2            0.49            0              
IMG-20191129-WA0000.jpg                                                          2            0.07            0              
IMG-20191104-WA0007.jpg                                                          2            0.2             0              
IMG-20191104-WA0005.jpg                                                          2            0.31            0              
IMG-20191104-WA0004.jpg                                                          2            0.21            0              
IMG-20191110-WA0053.jpg                                                          2            0.39            0              
IMG-20191110-WA0050.jpg                                                          2            0.17            0              
IMG-20191110-WA0049.jpg                                                          2            0.2             0              
IMG-20191104-WA0003.jpg                                                          2            0.29            0              
IMG-20191015-WA0026.jpg                                                          2            0.44            0              
IMG-20191015-WA0025.jpg                                                          2            0.3             0              
IMG-20191015-WA0024.jpg                                                          2            0.3             0              
IMG-20191104-WA0002.jpg                                                          2            0.36            0              
IMG-20191025-WA0010.jpg                                                          2            0.16            0              
IMG-20191025-WA0009.jpg                                                          2            0.16            0              
IMG-20191110-WA0054.jpg                                                          2            0.14            0              
IMG-20191124-WA0027.jpg                                                          2            0.29            0              
IMG-20191124-WA0026.jpg                                                          2            0.41            0              
IMG-20191122-WA0005.jpg                                                          2            0.14            0              
IMG-20191126-WA0000.jpg                                                          2            0.24            0              
IMG-20191125-WA0004.jpg                                                          2            0.12            0              
IMG-20191124-WA0092.jpg                                                          2            0.02            0              
IMG-20191116-WA0002.jpg                                                          2            0.32            0              
IMG-20191114-WA0001.jpg                                                          2            0.27            0              
IMG-20191111-WA0001.jpg                                                          2            0.21            0              
IMG-20191111-WA0000.jpg                                                          2            0.37            0              
IMG-20191116-WA0001.jpg                                                          2            0.3             0              
IMG-20191116-WA0000.jpg                                                          2            0.29            0              
IMG-20191114-WA0002.jpg                                                          2            0.37            0              
IMG-20190817-WA0038.jpg                                                          2            0.39            0              
IMG-20190817-WA0037.jpg                                                          2            0.34            0              
IMG-20190817-WA0036.jpg                                                          2            0.27            0              
IMG-20190824-WA0001.jpg                                                          2            0.14            0              
IMG-20190820-WA0001.jpg                                                          2            0.35            0              
IMG-20190817-WA0039.jpg                                                          2            0.21            0              
IMG-20190817-WA0035.jpg                                                          2            0.31            0              
IMG-20190817-WA0031.jpg                                                          2            0.35            0              
IMG-20190817-WA0030.jpg                                                          2            0.2             0              
IMG-20190817-WA0029.jpg                                                          2            0.25            0              
IMG-20190817-WA0034.jpg                                                          2            0.31            0              
IMG-20190817-WA0033.jpg                                                          2            0.27            0              
IMG-20190817-WA0032.jpg                                                          2            0.28            0              
IMG-20190824-WA0003.jpg                                                          2            0.43            0              
IMG-20191004-WA0000.jpg                                                          2            0.33            0              
IMG-20190929-WA0001.jpg                                                          2            0.37            0              
IMG-20190924-WA0000.jpg                                                          2            0.17            0              
IMG-20191004-WA0003.jpg                                                          2            0.3             0              
IMG-20191004-WA0002.jpg                                                          2            0.36            0              
IMG-20191004-WA0001.jpg                                                          2            0.31            0              
IMG-20190918-WA0003.jpg                                                          2            0.16            0              
IMG-20190830-WA0004.jpg                                                          2            0.23            0              
IMG-20190827-WA0009.jpg                                                          2            0.23            0              
IMG-20190826-WA0001.jpg                                                          2            0.14            0              
IMG-20190918-WA0001.jpg                                                          2            0.34            0              
IMG-20190917-WA0000.jpg                                                          2            0.11            0              
IMG-20190915-WA0001.jpg                                                          2            0.25            0              
IMG-20190817-WA0028.jpg                                                          2            0.09            0              
IMG-20190817-WA0010.jpg                                                          2            0.21            0              
IMG-20190817-WA0009.jpg                                                          2            0.35            0              
IMG-20190817-WA0008.jpg                                                          2            0.28            0              
IMG-20190817-WA0013.jpg                                                          2            0.52            0              
IMG-20190817-WA0012.jpg                                                          2            0.52            0              
IMG-20190817-WA0011.jpg                                                          2            0.29            0              
IMG-20190817-WA0007.jpg                                                          2            0.17            0              
IMG-20190817-WA0003.jpg                                                          2            0.74            0              
IMG-20190817-WA0002.jpg                                                          2            0.47            0              
IMG-20190817-WA0001.jpg                                                          2            0.45            0              
IMG-20190817-WA0006.jpg                                                          2            0.53            0              
IMG-20190817-WA0005.jpg                                                          2            0.49            0              
IMG-20190817-WA0004.jpg                                                          2            0.73            0              
IMG-20190817-WA0014.jpg                                                          2            0.53            0              
IMG-20190817-WA0024.jpg                                                          2            0.28            0              
IMG-20190817-WA0023.jpg                                                          2            0.13            0              
IMG-20190817-WA0022.jpg                                                          2            0.18            0              
IMG-20190817-WA0027.jpg                                                          2            0.27            0              
IMG-20190817-WA0026.jpg                                                          2            0.28            0              
IMG-20190817-WA0025.jpg                                                          2            0.13            0              
IMG-20190817-WA0021.jpg                                                          2            0.09            0              
IMG-20190817-WA0017.jpg                                                          2            0.29            0              
IMG-20190817-WA0016.jpg                                                          2            0.28            0              
IMG-20190817-WA0015.jpg                                                          2            0.44            0              
IMG-20190817-WA0020.jpg                                                          2            0.06            0              
IMG-20190817-WA0019.jpg                                                          2            0.28            0              
IMG-20190817-WA0018.jpg                                                          2            0.48            0              
IMG-20191004-WA0004.jpg                                                          2            0.26            0              
IMG-20191006-WA0024.jpg                                                          2            0.42            0              
IMG-20191006-WA0023.jpg                                                          2            0.47            0              
IMG-20191006-WA0022.jpg                                                          2            0.47            0              
IMG-20191006-WA0027.jpg                                                          2            0.33            0              
IMG-20191006-WA0026.jpg                                                          2            0.32            0              
IMG-20191006-WA0025.jpg                                                          2            0.41            0              
IMG-20191006-WA0021.jpg                                                          2            0.49            0              
IMG-20191006-WA0007.jpg                                                          2            0.45            0              
IMG-20191006-WA0006.jpg                                                          2            0.34            0              
IMG-20191006-WA0005.jpg                                                          2            0.29            0              
IMG-20191006-WA0020.jpg                                                          2            0.67            0              
IMG-20191006-WA0009.jpg                                                          2            0.68            0              
IMG-20191006-WA0008.jpg                                                          2            0.35            0              
IMG-20191007-WA0000.jpg                                                          2            0.3             0              
IMG-20191009-WA0005.jpg                                                          2            0.23            0              
IMG-20191009-WA0004.jpg                                                          2            0.33            0              
IMG-20191009-WA0003.jpg                                                          2            0.59            0              
IMG-20191010-WA0024.jpg                                                          2            0.26            0              
IMG-20191010-WA0021.jpg                                                          2            0.31            0              
IMG-20191009-WA0006.jpg                                                          2            0.54            0              
IMG-20191009-WA0002.jpg                                                          2            0.38            0              
IMG-20191008-WA0034.jpg                                                          2            0.28            0              
IMG-20191008-WA0033.jpg                                                          2            0.33            0              
IMG-20191008-WA0032.jpg                                                          2            0.34            0              
IMG-20191009-WA0001.jpg                                                          2            0.35            0              
IMG-20191009-WA0000.jpg                                                          2            0.07            0              
IMG-20191008-WA0035.jpg                                                          2            0.29            0              
IMG-20191006-WA0004.jpg                                                          2            0.37            0              
IMG-20191004-WA0014.jpg                                                          2            0.65            0              
IMG-20191004-WA0013.jpg                                                          2            0.3             0              
IMG-20191004-WA0012.jpg                                                          2            0.44            0              
IMG-20191004-WA0017.jpg                                                          2            1.36            0              
IMG-20191004-WA0016.jpg                                                          2            0.69            0              
IMG-20191004-WA0015.jpg                                                          2            1.25            0              
IMG-20191004-WA0011.jpg                                                          2            0.6             0              
IMG-20191004-WA0007.jpg                                                          2            0.34            0              
IMG-20191004-WA0006.jpg                                                          2            0.32            0              
IMG-20191004-WA0005.jpg                                                          2            0.34            0              
IMG-20191004-WA0010.jpg                                                          2            0.4             0              
IMG-20191004-WA0009.jpg                                                          2            0.5             0              
IMG-20191004-WA0008.jpg                                                          2            0.43            0              
IMG-20191004-WA0018.jpg                                                          2            0.33            0              
IMG-20191006-WA0000.jpg                                                          2            0.49            0              
IMG-20191004-WA0027.jpg                                                          2            0.35            0              
IMG-20191004-WA0026.jpg                                                          2            0.75            0              
IMG-20191006-WA0003.jpg                                                          2            0.37            0              
IMG-20191006-WA0002.jpg                                                          2            0.4             0              
IMG-20191006-WA0001.jpg                                                          2            0.48            0              
IMG-20191004-WA0025.jpg                                                          2            0.4             0              
IMG-20191004-WA0021.jpg                                                          2            0.34            0              
IMG-20191004-WA0020.jpg                                                          2            0.41            0              
IMG-20191004-WA0019.jpg                                                          2            0.48            0              
IMG-20191004-WA0024.jpg                                                          2            0.4             0              
IMG-20191004-WA0023.jpg                                                          2            0.62            0              
IMG-20191004-WA0022.jpg                                                          2            0.34            0              
IMG-20181219-WA0065.jpg                                                          2            0.35            0              
IMG-20181219-WA0064.jpg                                                          2            0.52            0              
IMG-20181219-WA0063.jpg                                                          2            0.44            0              
IMG-20181219-WA0068.jpg                                                          2            0.48            0              
IMG-20181219-WA0067.jpg                                                          2            0.46            0              
IMG-20181219-WA0066.jpg                                                          2            0.38            0              
IMG-20181219-WA0062.jpg                                                          2            0.51            0              
IMG-20181219-WA0058.jpg                                                          2            0.49            0              
IMG-20181219-WA0057.jpg                                                          2            0.52            0              
IMG-20181219-WA0056.jpg                                                          2            0.55            0              
IMG-20181219-WA0061.jpg                                                          2            0.38            0              
IMG-20181219-WA0060.jpg                                                          2            0.43            0              
IMG-20181219-WA0059.jpg                                                          2            0.49            0              
IMG-20181219-WA0069.jpg                                                          2            0.49            0              
IMG-20181219-WA0079.jpg                                                          2            0.55            0              
IMG-20181219-WA0078.jpg                                                          2            0.33            0              
IMG-20181219-WA0077.jpg                                                          2            0.51            0              
IMG-20181219-WA0082.jpg                                                          2            0.48            0              
IMG-20181219-WA0081.jpg                                                          2            0.49            0              
IMG-20181219-WA0080.jpg                                                          2            0.46            0              
IMG-20181219-WA0076.jpg                                                          2            0.33            0              
IMG-20181219-WA0072.jpg                                                          2            0.33            0              
IMG-20181219-WA0071.jpg                                                          2            0.53            0              
IMG-20181219-WA0070.jpg                                                          2            0.46            0              
IMG-20181219-WA0075.jpg                                                          2            0.48            0              
IMG-20181219-WA0074.jpg                                                          2            0.33            0              
IMG-20181219-WA0073.jpg                                                          2            0.46            0              
IMG-20181219-WA0055.jpg                                                          2            0.44            0              
IMG-20181219-WA0037.jpg                                                          2            0.4             0              
IMG-20181219-WA0036.jpg                                                          2            0.17            0              
IMG-20181219-WA0035.jpg                                                          2            0.23            0              
IMG-20181219-WA0040.jpg                                                          2            0.4             0              
IMG-20181219-WA0039.jpg                                                          2            0.43            0              
IMG-20181219-WA0038.jpg                                                          2            0.37            0              
IMG-20181219-WA0034.jpg                                                          2            0.22            0              
IMG-20181219-WA0030.jpg                                                          2            0.33            0              
IMG-20181219-WA0029.jpg                                                          2            0.2             0              
IMG-20181219-WA0028.jpg                                                          2            0.28            0              
IMG-20181219-WA0033.jpg                                                          2            0.36            0              
IMG-20181219-WA0032.jpg                                                          2            0.32            0              
IMG-20181219-WA0031.jpg                                                          2            0.27            0              
IMG-20181219-WA0041.jpg                                                          2            0.43            0              
IMG-20181219-WA0051.jpg                                                          2            0.26            0              
IMG-20181219-WA0050.jpg                                                          2            0.4             0              
IMG-20181219-WA0049.jpg                                                          2            0.36            0              
IMG-20181219-WA0054.jpg                                                          2            0.54            0              
IMG-20181219-WA0053.jpg                                                          2            0.53            0              
IMG-20181219-WA0052.jpg                                                          2            0.33            0              
IMG-20181219-WA0048.jpg                                                          2            0.24            0              
IMG-20181219-WA0044.jpg                                                          2            0.24            0              
IMG-20181219-WA0043.jpg                                                          2            0.32            0              
IMG-20181219-WA0042.jpg                                                          2            0.24            0              
IMG-20181219-WA0047.jpg                                                          2            0.2             0              
IMG-20181219-WA0046.jpg                                                          2            0.24            0              
IMG-20181219-WA0045.jpg                                                          2            0.23            0              
IMG-20181219-WA0083.jpg                                                          2            0.28            0              
IMG-20181219-WA0121.jpg                                                          2            0.33            0              
IMG-20181219-WA0120.jpg                                                          2            0.3             0              
IMG-20181219-WA0119.jpg                                                          2            0.33            0              
IMG-20181219-WA0124.jpg                                                          2            0.29            0              
IMG-20181219-WA0123.jpg                                                          2            0.58            0              
IMG-20181219-WA0122.jpg                                                          2            0.33            0              
IMG-20181219-WA0118.jpg                                                          2            0.18            0              
IMG-20181219-WA0114.jpg                                                          2            0.37            0              
IMG-20181219-WA0113.jpg                                                          2            0.35            0              
IMG-20181219-WA0112.jpg                                                          2            0.37            0              
IMG-20181219-WA0117.jpg                                                          2            0.31            0              
IMG-20181219-WA0116.jpg                                                          2            0.33            0              
IMG-20181219-WA0115.jpg                                                          2            0.33            0              
IMG-20181219-WA0125.jpg                                                          2            0.28            0              
IMG-20181219-WA0135.jpg                                                          2            0.29            0              
IMG-20181219-WA0134.jpg                                                          2            0.22            0              
IMG-20181219-WA0133.jpg                                                          2            0.22            0              
IMG-20181219-WA0138.jpg                                                          2            0.23            0              
IMG-20181219-WA0137.jpg                                                          2            0.23            0              
IMG-20181219-WA0136.jpg                                                          2            0.39            0              
IMG-20181219-WA0132.jpg                                                          2            0.31            0              
IMG-20181219-WA0128.jpg                                                          2            0.68            0              
IMG-20181219-WA0127.jpg                                                          2            0.59            0              
IMG-20181219-WA0126.jpg                                                          2            0.61            0              
IMG-20181219-WA0131.jpg                                                          2            0.4             0              
IMG-20181219-WA0130.jpg                                                          2            0.33            0              
IMG-20181219-WA0129.jpg                                                          2            0.67            0              
IMG-20181219-WA0111.jpg                                                          2            0.28            0              
IMG-20181219-WA0093.jpg                                                          2            0.37            0              
IMG-20181219-WA0092.jpg                                                          2            0.39            0              
IMG-20181219-WA0091.jpg                                                          2            0.29            0              
IMG-20181219-WA0096.jpg                                                          2            0.44            0              
IMG-20181219-WA0095.jpg                                                          2            0.34            0              
IMG-20181219-WA0094.jpg                                                          2            0.42            0              
IMG-20181219-WA0090.jpg                                                          2            0.31            0              
IMG-20181219-WA0086.jpg                                                          2            0.45            0              
IMG-20181219-WA0085.jpg                                                          2            0.44            0              
IMG-20181219-WA0084.jpg                                                          2            0.25            0              
IMG-20181219-WA0089.jpg                                                          2            0.41            0              
IMG-20181219-WA0088.jpg                                                          2            0.41            0              
IMG-20181219-WA0087.jpg                                                          2            0.3             0              
IMG-20181219-WA0097.jpg                                                          2            0.39            0              
IMG-20181219-WA0107.jpg                                                          2            0.21            0              
IMG-20181219-WA0106.jpg                                                          2            0.31            0              
IMG-20181219-WA0105.jpg                                                          2            0.45            0              
IMG-20181219-WA0110.jpg                                                          2            0.35            0              
IMG-20181219-WA0109.jpg                                                          2            0.21            0              
IMG-20181219-WA0108.jpg                                                          2            0.2             0              
IMG-20181219-WA0104.jpg                                                          2            0.43            0              
IMG-20181219-WA0100.jpg                                                          2            0.44            0              
IMG-20181219-WA0099.jpg                                                          2            0.42            0              
IMG-20181219-WA0098.jpg                                                          2            0.32            0              
IMG-20181219-WA0103.jpg                                                          2            0.34            0              
IMG-20181219-WA0102.jpg                                                          2            0.45            0              
IMG-20181219-WA0101.jpg                                                          2            0.45            0              
IMG-20181217-WA0004.jpg                                                          2            0.18            0              
IMG-20181217-WA0003.jpg                                                          2            0.18            0              
IMG-20181217-WA0002.jpg                                                          2            0.15            0              
IMG-20181217-WA0007.jpg                                                          2            0.25            0              
IMG-20181217-WA0006.jpg                                                          2            0.16            0              
IMG-20181217-WA0005.jpg                                                          2            0.2             0              
IMG-20181217-WA0001.jpg                                                          2            0.17            0              
IMG-20181216-WA0016.jpg                                                          2            0.42            0              
IMG-20181216-WA0015.jpg                                                          2            0.41            0              
IMG-20181216-WA0014.jpg                                                          2            0.29            0              
IMG-20181217-WA0000.jpg                                                          2            0.35            0              
IMG-20181216-WA0018.jpg                                                          2            0.4             0              
IMG-20181216-WA0017.jpg                                                          2            0.44            0              
IMG-20181217-WA0008.jpg                                                          2            0.25            0              
